avg_cosine_center,cosine_with_top1,cosine_with_top2,cosine_with_top3,cosine_with_top4,cosine_with_top5,device_id,url
0.21200000000000002,0.46,0.4,0.36,0.27,0.19,988919394d3648535a,http://hb.qq.com/a/20180630/009489.htm
0.19300000000000003,0.53,0.37,0.27,0.25,0.24,de90c15dd9655a2f0ba4d0ad07f44e8e72b66be3,https://bbs.hupu.com/22663216.html?share_from=kqapp
0.24299999999999997,0.55,0.53,0.37,0.34,0.25,883b36c3aedaca189fe00b23a2d3c0dd935b51ad,http://news.ifeng.com/a/20180630/58943496_0.shtml
-100.0,,,,,,14150a6604e64cb24f221c37bae01ada0bc0e8e8,https://mp.weixin.qq.com/s/XXyx8nOX9UfF1LIWcAzMFg
0.27,0.42,0.41000000000000003,0.38,0.36,0.28,ef964094,http://news.cjn.cn/sywh/201806/t3233241.htm
0.175,0.62,0.24,0.22,0.21,0.18,58e9123240bb657f89608555caae7f6e4215b1d7,http://www.guancha.cn/internation/2018_06_30_462141.shtml
0.083,0.31,0.11,0.11,0.07,0.06,49202a68,https://mp.weixin.qq.com/s/1pm0ANDFM8g9CRa96vUVMw
-100.0,,,,,,dc7fa79d4701c7764c84ad49a9b31bcba6bf64a0,http://www.miaopai.com/show/e085rN87prEw7fUgd9XAje4gqxTxhBA3IVzJxA__.htm
-100.0,,,,,,10d9296f,http://news.163.com/18/0626/19/DL8GRDBK0001899N.html
0.23500000000000001,0.67,0.53,0.37,0.28,0.2,LKX0217B10003259,http://sputniknews.cn/opinion/201806271025752741/
0.271,0.47000000000000003,0.46,0.43,0.35000000000000003,0.26,8a984f16ad2202b0f0db32fd627c7c8751a640e4,https://www.ettoday.net/news/20180630/1202400.htm?from=chouti_et_news
0.217,0.48,0.34,0.28,0.22,0.18,GSLDU16921004453,https://www.jiemian.com/article/2254507.html
-100.0,,,,,,060425e6016f84fee4d168036499b8ec27de3bda,http://www.fawan.com/2018/07/03/1291287t185.html?kuaixun
0.134,0.56,0.25,0.18,0.11,0.07,3358dc7e,http://tech.163.com/18/0704/07/DLRQP0JL00097U7T.html
0.078,0.26,0.06,0.05,0.01,0.01,23ca37872d59b067b67175466d1d34389718e2f7,http://news.163.com/18/0704/11/DLS94KVA0001899N.html
0.209,0.49,0.46,0.38,0.35000000000000003,0.15,d6f7aa3585fcf7819b43dfb670193d5500199928,http://go.rss.sina.com.cn/redirect.php?url=http://blog.sina.com.cn/s/blog_67ad042c0102xsg3.html
0.236,0.62,0.48,0.44,0.26,0.17,6c2453dd5e4c822c6635c255d36e5e5a8dd383b8,https://www.jiemian.com/article/2273350.html
0.135,0.3,0.22,0.11,0.07,0.07,ce0817182140143d0c7e,http://news.stnn.cc/shwx/2018/0621/555936.shtml
0.192,0.66,0.39,0.31,0.26,0.15,B7E5T17718005850,http://www.tmtpost.com/nictation/3322872.html
-100.0,,,,,,abf626280f4ee1b0f4df4e7ece7d9c07f01d0e93,http://tech.ifeng.com/a/20180701/45045194_0.shtml
0.10800000000000001,0.5,0.2,0.14,0.13,0.13,TEV0217217000111,http://mobile2.itanzi.com/api2/a/921192?for=rss&rss=chouti
0.11200000000000002,0.28,0.19,0.16,0.15,0.14,a643ae6406296c8d033e38063b4a9fba874ebed8,http://www.tmtpost.com/3320315.html
0.14400000000000002,0.5,0.46,0.15,0.15,0.09,f5a7475549aa66ac1cff98fc768c9c5fb6727ae4,http://news.163.com/18/0628/14/DLD5BN6D0001875P.html
0.16700000000000004,0.46,0.21,0.21,0.2,0.18,883b0eba618d484572a5b6fee5fe074b0ed08e7c,http://bbs.tianya.cn/post-828-1511666-1.shtml?event=rss%7Crss_web
0.189,0.53,0.28,0.23,0.23,0.18,f5ca186a7712ef1b3ed7708d562c66fc2d14ae47,https://www.huxiu.com/article/250277.html?f=chouti
-100.0,,,,,,CLB7N18502009866,https://www.bilibili.com/video/av7006755
0.121,0.37,0.32,0.15,0.14,0.12,b2d0f8c4169ce02455e495a2c79e12bd2e1948f7,https://www.thepaper.cn/newsDetail_forward_2240669
0.306,0.54,0.54,0.39,0.38,0.36,TEV7N16C29001759,https://hollandone.com/jxhx/%E8%8D%B7%E5%85%B0%E6%88%BF%E4%BB%B7%E4%B8%8D%E6%96%AD%E4%B8%8A%E6%B6%A8%EF%BC%8C%E4%BA%A4%E6%98%93%E9%87%8F%E5%87%8F%E5%B0%91%EF%BC%8C%E6%90%AC%E5%AE%B6%E7%9A%84%E4%BA%BA%E6%95%B0%E4%B9%9F%E5%87%8F/
0.23600000000000004,0.45,0.39,0.34,0.24,0.18,1d00c9c16af9585da33c47d9c99799cef1882019,http://tech.qq.com/a/20180629/024039.htm
0.2077777777777778,0.3,0.27,0.26,0.22,0.21,4307caf19804,https://asahichinese-j.com/travel/news/11628465
0.11099999999999999,0.27,0.25,0.23,0.14,0.14,f7519321490f96c298f02318028fa548fa1db310,https://mp.weixin.qq.com/s/guqAlsjnucnxODsga0ORWQ
0.17099999999999999,0.35000000000000003,0.28,0.27,0.16,0.15,481b4f7c8734f182dc348a3f5905f5e2e15dee86,http://ent.sina.com.cn/y/youmei/2018-06-26/doc-ihencxtu1156989.shtml
0.099,0.42,0.3,0.23,0.06,0.05,da696ef622ef05025af4181a6a46f4760e4a8107,https://post.smzdm.com/p/720858/
0.191,0.42,0.33,0.31,0.31,0.2,eb301e6c68d24786976e74b25f9bed0937f27db5,https://www.jiemian.com/article/2258051.html
0.188,0.46,0.4,0.38,0.33,0.28,a7039bb715308a0ad1e5627700a9a791f95fb345,http://news.163.com/18/0627/13/DLAEV20E0001875P.html
0.11333333333333334,0.27,0.15,-0.08,,,29e6ed850904,https://www.jiemian.com/article/2259152.html
0.163,0.49,0.29,0.2,0.18,0.13,D3H7N17C15005007,http://tech.ifeng.com/a/20180618/45029483_0.shtml
0.156,0.62,0.29,0.24,0.15,0.13,dd7b78f2c49eaeb475adb1e8640661e3abd83ebc,http://m2.people.cn/r/MV8wXzExMjMyMjQyXzczXzE1MzA2MDI2OTk=
0.16,0.51,0.2,0.2,0.19,0.18,f4d023de0524ab1b98b817e4c8377a8a0d3ac02e,https://www.zuinow.com/n9275573.html
0.28300000000000003,0.55,0.55,0.47000000000000003,0.33,0.26,bd928d972c6e2b417c86d71d22fec3379e9cdf3b,http://ent.sina.com.cn/y/ygangtai/2018-07-01/doc-ihespqrx7512900.shtml
0.2525,0.47000000000000003,0.37,0.34,0.29,0.21,b7145619d798b85ce459c6e729d26decce1213f3,http://sputniknews.cn/videoclub/201806231025722652/
0.2,0.4,0.4,0.25,0.22,0.2,b157936b,https://bbs.hupu.com/22712896.html
0.14300000000000002,0.31,0.29,0.24,0.19,0.14,c0011e67d696c0ef7a6d25819c19097f9dc93130,http://m2.people.cn/r/MV8wXzExMTg1MTA2XzY3Nl8xNTI5Nzk5NDc0
0.15699999999999997,0.53,0.31,0.24,0.13,0.1,GSL0216C12009019,http://news.pedaily.cn/201806/432718.shtml
0.2375,0.42,0.4,0.18,-0.05,,WJX5T17402012416,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-27/doc-ihencxtu9008945.shtml
0.082,0.19,0.17,0.16,0.1,0.09,92b85c46c747be73a6914179c2e0d0cbcacefb31,https://www.zuinow.com/n9341808.html
0.198,0.39,0.34,0.26,0.26,0.23,167df9803183d87fd86d2f5eaeb6b17963d3c521,http://news.163.com/18/0627/22/DLBG10760001875P.html
0.10600000000000001,0.4,0.27,0.17,0.13,0.11,cac6e02f292cb17286ff09c3d1d76b3601e2c7ba,http://ent.sina.com.cn/y/yrihan/2018-06-23/doc-iheirxye2233477.shtml
0.096,0.4,0.29,0.23,0.17,0.13,EJL4C17508053196,http://ent.sina.com.cn/v/h/2018-06-30/doc-ihespqrx3371053.shtml
0.08700000000000001,0.32,0.18,0.13,0.08,0.08,22631150c954b05d16b08b1a099d2a87a86f09be,http://finance.sina.com.cn/chanjing/gsnews/2018-06-27/doc-ihencxtu7961291.shtml
-100.0,,,,,,f68b79ea4e57e79b646b76373b3676fdf3fb73af,http://bbs.tianya.cn/post-develop-2298694-1.shtml?event=rss%7Crss_web
-100.0,,,,,,2fae15d13678a92c854c6511f22af58a5b245a15,http://wx3.sinaimg.cn/large/c5f13b4egy1fshqg1qsrcj20yi0detax.jpg
0.20400000000000001,0.42,0.38,0.35000000000000003,0.3,0.16,caa1a8f6,http://www.xinhuanet.com/local/2018-07/02/c_1123068278.htm
0.251,0.44,0.37,0.3,0.3,0.27,26c9d2a0305059442d51dbc8bceb4bfaa236e260,http://news.163.com/18/0630/03/DLH5H2TB00018AOP.html
0.060000000000000005,0.16,0.04,-0.02,,,52f8363262127b79204fe44c9db0b5e9cbbe26e9,http://www.xinhuanet.com/world/2018-06/30/c_1123059407.htm
0.25599999999999995,0.47000000000000003,0.45,0.32,0.32,0.29,98895a41535a584e32,http://news.hainan.net/hainan/shixian/qd/toutiao/2018/06/23/3683356.shtml
0.11800000000000002,0.64,0.2,0.11,0.1,0.06,CJL7N16412016784,http://www.guancha.cn/military-affairs/2018_06_25_461277_4.shtml
0.201,0.43,0.38,0.23,0.21,0.21,0d7feb9069b3286ab624b702682fd53f0eede674,http://go.rss.sina.com.cn/redirect.php?url=http://blog.sina.com.cn/s/blog_1705941f90102xc03.html
0.2,0.46,0.32,0.25,0.24,0.18,00411396fb3a8a5a3d975ab3e15439c3f515e400,http://www.bj.chinanews.com/news/2018/0702/65836.html
0.22800000000000004,0.49,0.41000000000000003,0.26,0.21,0.2,be7bed38c7515c241f84c9d03426f6b3efb4ae7b,http://m.anitama.cn/article/acc010bcaa0ff85f#source=google
0.08600000000000001,0.31,0.14,0.07,-0.04,-0.05,b31bf9fd45a2c86174ff64c8d429d6727e8d361e,https://www.sohu.com/a/238428894_404882
0.26400000000000007,0.71,0.44,0.27,0.25,0.24,4YY4C17518006350,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-29/doc-iheqpwqz2142219.shtml
0.07499999999999998,0.26,0.15,0.13,0.13,0.08,188e1ffdf4e8edc6b9403beeed31d824fff6d93a,https://zhuanlan.zhihu.com/p/38527376
0.11900000000000004,0.41000000000000003,0.36,0.28,0.17,0.07,cba63425,https://www.thepaper.cn/newsDetail_forward_2222022
0.12700000000000003,0.34,0.26,0.16,0.13,0.13,ed6d49e8efa3b2d964d651e441f6531964b65772,https://www.thepaper.cn/newsDetail_forward_2214538
0.22200000000000003,0.49,0.4,0.25,0.24,0.19,019c4ebb106f5fc37cb3b77b56be0b60b6c1daa9,https://www.miaopai.com/show/~zuNwTtvdddsbjLiqMGpCJDqToVhlyOruLRwbw__.htm
0.265,0.56,0.4,0.39,0.36,0.29,9550f00d966449943e53f313cb6c9b0aff554b73,http://ent.sina.com.cn/s/m/2018-06-21/doc-ihefphqm1101168.shtml
0.22399999999999998,0.48,0.37,0.27,0.26,0.24,86e3710f25326a1524dbf5612aae225e82704801,https://www.zuinow.com/n9273349.html
0.135,0.63,0.31,0.2,0.15,0.09,ba49fd1495d17169eb518e2c5256b0ef526b72b7,http://m2.people.cn/r/MV8wXzExMjMyMjE2XzM3XzE1MzA2MDI1NzI=
-100.0,,,,,,CLB7N18403056365,https://www.miaopai.com/show/GDukXXF40WaJTKjuzyUhitrrbSBDnboiSTh~Iw__.htm
0.13599999999999998,0.65,0.2,0.16,0.12,0.11,6ee1fddd93f548f1c7d2e70adad2dc590cf9b1b2,http://world.huanqiu.com/exclusive/2018-06/12372712.html
0.10400000000000001,0.39,0.14,0.13,0.12,0.07,20cad41e,http://hznews.hangzhou.com.cn/jingji/content/2018-07/04/content_7030305.htm
0.22800000000000004,0.45,0.4,0.32,0.29,0.28,7dba363d298bb0837ae3e6c6cfac8ecc73b2844b,https://wallstreetcn.com/articles/3348427
0.123,0.3,0.28,0.17,0.13,0.13,89f7303ac0940ccaff2717b836f6ae1a64eeff86,https://post.smzdm.com/p/718245/
0.22299999999999995,0.58,0.39,0.29,0.28,0.23,820e9ac5e9df7f1e538213c91d6ec05468efc85d,http://www.thecover.cn/news/886847
0.11200000000000002,0.48,0.12,0.11,0.11,0.09,81305fd7d23b5b24617b56e5f1e64d34c6d28c2a,https://bbs.hupu.com/22729777.html
0.13100000000000003,0.4,0.29,0.24,0.14,0.13,ee629227,http://fj.people.com.cn/n2/2018/0629/c181466-31756553.html
0.256,0.42,0.37,0.35000000000000003,0.28,0.27,23d94d78a439fdd72ada5b557987aeb743d1b873,http://www.thepaper.cn/newsDetail_forward_2209545
0.16,0.6,0.31,0.21,0.19,0.18,5495c445,https://www.jiemian.com/article/2262011.html
0.20000000000000004,0.49,0.3,0.3,0.22,0.16,e6d4114890c0f89a785a0326da969ef907a77e91,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/sy/2018-07-04/doc-ihevauxk4292861.shtml
0.16299999999999998,0.45,0.39,0.21,0.17,0.13,d960760b31da04104458a2a5916869894d7f2926,http://news.stnn.cc/china/2018/0626/556982.shtml
0.16300000000000003,0.64,0.36,0.28,0.11,0.1,1693a2f5615685275c96764e22686013960b383b,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-07-02/doc-ihespqry5833624.shtml
0.263,0.51,0.43,0.35000000000000003,0.28,0.22,S9B7N17508003047,http://news.sina.com.cn/o/2018-06-27/doc-ihencxtv1112892.shtml
0.08499999999999999,0.21,0.19,0.12,0.11,0.11,0d526bba93d4ab014ad312c18c2b9caa8c5a9b63,https://www.ettoday.net/news/20180629/1202211.htm?from=chouti_et_news
0.174,0.37,0.31,0.26,0.21,0.19,f5a7475549aa66ac1cff98fc768c9c5fb6727ae4,http://games.sina.com.cn/g/g/2018-07-04/hevauxk1862954.shtml
0.17700000000000002,0.59,0.41000000000000003,0.36,0.33,0.14,0b0ac1306f84864e1b3f74208775a7ef635b8562,http://tech.ifeng.com/a/20180625/45037190_0.shtml
0.07700000000000001,0.26,0.17,0.08,0.07,0.07,81305fd7d23b5b24617b56e5f1e64d34c6d28c2a,http://www.toodaylab.com/75763
0.267,0.55,0.44,0.39,0.26,0.22,bb6d4d637e1f84bc74be677cd6b0b8d137abc85f,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-30/doc-ihespqrx5850824.shtml
0.29375,0.5,0.49,0.42,0.35000000000000003,0.26,6199b923774377182b4e205457238bbb55454edf,http://sports.sina.com.cn/others/snooker/2018-07-03/doc-ihevauxi4854853.shtml
0.183,0.54,0.27,0.18,0.18,0.18,83e12493756872f45c69fb397d334b3b9dcf4396,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqry2097086.shtml
0.15400000000000003,0.48,0.34,0.18,0.17,0.12,S9B7N17A18004887,http://news.sina.com.cn/c/2018-07-03/doc-ihevauxi2705714.shtml
0.23199999999999998,0.46,0.43,0.31,0.3,0.26,952a112db2bb443d659f9dcaa7ff1dc0ab8d4fad,http://m2.people.cn/r/MV8wXzExMTkyNjIyXzY3Nl8xNTI5OTY1Njc5
0.242,0.53,0.39,0.33,0.27,0.26,TEV0217124003611,http://news.ifeng.com/a/20180701/58952334_0.shtml?_zbs_baidu_news
0.2571428571428572,0.46,0.32,0.28,0.26,0.24,6625aa6daf8d2de441517f43fc82aa428118f635,http://mobile2.itanzi.com/api2/a/932443?for=rss&rss=chouti
0.332,0.56,0.45,0.38,0.37,0.37,C1NGA1E7B1417524,http://go.rss.sina.com.cn/redirect.php?url=http://blog.sina.com.cn/s/blog_4a302c450102xxfi.html
0.196,0.74,0.45,0.27,0.17,0.08,075eccd5baebffdbb91b0307a77b5e2fa9e54b02,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-07-03/doc-ihevauxi6414977.shtml
0.18499999999999997,0.6,0.37,0.32,0.2,0.16,5EF0218521000727,http://news.sina.com.cn/w/2018-06-26/doc-ihencxtu1227728.shtml
0.096,0.17,0.16,0.15,0.14,0.13,cb182626d013651735bcc5dfdca0671793f43e00,https://www.huxiu.com/article/251006.html?f=chouti
0.28200000000000003,0.5700000000000001,0.46,0.37,0.37,0.26,SJE5T17930024683,http://world.huanqiu.com/article/2018-06/12321153.html
0.251,0.55,0.38,0.33,0.33,0.31,e51fff3013b341666b24bd89f9ecafb78ddb8703,http://tech.ifeng.com/a/20180622/45034300_0.shtml
0.308,0.56,0.52,0.49,0.35000000000000003,0.32,29b1365f,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-24/doc-iheirxyf0820589.shtml
0.137,0.55,0.19,0.15,0.14,0.12,567d099956e81bcf9a12afafdb3b0eb9a3b77c27,http://news.ifeng.com/a/20180701/58952776_0.shtml
-100.0,,,,,,15b44dcf,http://ent.163.com/18/0626/22/DL8RTNVD00038FO9.html
0.22666666666666666,0.49,0.29,-0.1,,,5b7e0aaf415919fad98205acb6b20603fc39435d,http://finance.sina.com.cn/stock/usstock/c/2018-06-22/doc-iheirxye0008913.shtml
-100.0,,,,,,e4b3f8d3,http://wx2.sinaimg.cn/mw690/53782d24gy1fspgppn82cg208a0dckjv.gif
0.19833333333333333,0.36,0.31,0.24,0.19,0.15,42968a16,http://bbs.tianya.cn/post-1095-719245-1.shtml?event=rss%7Crss_web
0.20800000000000002,0.61,0.42,0.38,0.17,0.15,N8K7N17211000210,http://www.guancha.cn/society/2018_07_01_462205.shtml?s=zwyxgtjdt
0.11499999999999999,0.51,0.16,0.11,0.08,0.08,WJX5T17707001562,https://bbs.hupu.com/22764767.html
0.184,0.43,0.21,0.1,0.1,0.08,f3ade922d30c43a2d421456866412aa03ba46d93,http://mil.news.sina.com.cn/dgby/2018-06-24/doc-iheirxyf0699547.shtml
-100.0,,,,,,M960BDQD22ATS,https://www.ettoday.net/news/20180624/1197917.htm?from=fb_et_news&from=chouti_et_news
0.26999999999999996,0.65,0.48,0.28,0.27,0.23,11dcc84d,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-26/doc-ihencxtu0845877.shtml
0.164,0.39,0.3,0.28,0.21,0.15,bc90896e6e630b9c7965f698d8be17b4d74d96de,http://news.iqilu.com/china/gedi/2018/0623/3958399.shtml
0.248,0.49,0.3,0.28,0.28,0.23,251b8ce,http://tech.qq.com/a/20180629/040642.htm
0.18600000000000003,0.56,0.35000000000000003,0.21,0.18,0.14,FFK0217B11002026,http://tech.ifeng.com/a/20180701/45045015_0.shtml
0.267,0.51,0.42,0.42,0.4,0.26,5EF0218521000727,http://zhuanlan.zhihu.com/p/38511362?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.253,0.55,0.37,0.34,0.32,0.28,8d8b125d59ed9000413b898daf13903dba85bfb8,http://www.pingwest.com/wire/douyin-yinni-beifneg/
0.26666666666666666,0.42,0.21,0.17,,,8FS7N16607007038,http://news.qingdaonews.com/qingdao/2018-06/27/content_20169043.htm
-100.0,,,,,,69ef6d5f3c32ee659b240a333200859116ecef6d,http://www.chuapp.com/article/285467.html
-100.0,,,,,,3323f215,https://mp.weixin.qq.com/s/_bLrLDcTWVgC8LvYscoRSg
0.056666666666666664,0.15,0.02,0.0,,,003a982ba379f089b59b1c293ea3a39262a1c384,http://yeda.jiaodong.net/system/2018/07/05/013705801.shtml
0.175,0.58,0.39,0.25,0.16,0.13,4f67a8da6441c73d79b60110412add0484ce5a31,http://m2.people.cn/r/MV8wXzExMjIxNjI3XzQ1XzE1MzA0OTA4ODY=
-100.0,,,,,,3892782e3768920bd94639cccb9208145572e0af,https://m.miguvideo.com/wap/resource/migu/miguH5/detail/detail.jsp?cid=900000605
0.24600000000000005,0.41000000000000003,0.38,0.34,0.32,0.25,5EF0218521000727,http://news.fznews.com.cn/dsxw/20180626/5b31aab920714.shtml
-100.0,,,,,,9e803b1c,https://www.huxiu.com/article/250923.html?f=chouti
0.21400000000000002,0.64,0.39,0.29,0.2,0.14,807e2c354a89044306f3fba2d43a58b6cef4f420,https://www.ettoday.net/news/20180702/1203505.htm?from=chouti_et_news
0.074,0.27,0.2,0.09,0.09,0.04,IVS48SRGLFUKSSPN,https://mp.weixin.qq.com/s/rUwPh4TiEWeqhzV7BWxrbA
0.278,0.48,0.47000000000000003,0.45,0.39,0.33,416c2bbc,https://www.jiemian.com/article/2274016.html
0.219,0.34,0.33,0.32,0.28,0.26,ec00aa043712b90e4fe0bde1f165cb2eaa57fa63,http://www.iheima.com/zixun/2018/0625/168697.shtml?comefrom=couti
0.23899999999999996,0.68,0.41000000000000003,0.38,0.3,0.29,57ca21be,http://mobile2.itanzi.com/api2/a/931028?for=rss&rss=chouti
0.13999999999999999,0.32,0.27,0.19,0.16,0.1,b3469b93cb8190686945bf0f92d9ed0c0a8b67f5,https://mp.weixin.qq.com/s/wbCBnf4BPPwn8GI6iBZJ1Q
-100.0,,,,,,590d50fb329f25109584135cfb0221f86524fb5a,http://miaopai.com/show/nHJh4c3qfgid7FK1YtyFU-Z-jLXQGVLsfLvvlw__.htm?from=1086393010&wm=3333_2001&weiboauthoruid=3229125510
0.23399999999999999,0.63,0.41000000000000003,0.32,0.3,0.19,4fa555a8a14ffdf37ed7636d6cc18f4430b14ec6,http://yeda.jiaodong.net/system/2018/07/05/013705801.shtml
0.096,0.46,0.19,0.17,0.13,0.06,1d0c84c0e14d40f9eb07fc760ec4a0f72441b2bb,http://news.163.com/18/0704/05/DLRM30VS0001875P.html
-100.0,,,,,,SJE7N17608004016,http://video.sina.com.cn/p/tech/internet/doc/2018-07-04/091468914719.html
0.22000000000000003,0.5700000000000001,0.28,0.26,0.25,0.22,9b633ca2ea90cef613ab19e5c7ab05be6ad8648d,https://mp.weixin.qq.com/s/VT6Zx4m9OapdH1_ZI3jKpQ
0.094,0.34,0.21,0.16,0.11,0.09,ZX1G225566,https://hollandone.com/jxhx/%E5%8F%96%E6%B6%88%E5%AD%A6%E7%94%9F%E6%96%87%E5%87%AD%E4%BA%8B%E4%BB%B6%E7%BB%A7%E7%BB%AD%E5%8F%91%E9%85%B5%EF%BC%8C%E8%AF%B7%E6%84%BF%E3%80%81%E6%89%93%E5%AE%98%E5%8F%B8%E5%BF%99%E4%B8%AA%E4%B8%8D/
0.20400000000000001,0.5,0.34,0.24,0.24,0.21,d4f511fef298e3bf3672fcc68467266dc78249c5,http://www.xinhuanet.com/politics/2018-06/21/c_1123018070.htm
0.24600000000000005,0.61,0.43,0.41000000000000003,0.29,0.27,9bea816f,http://finance.sina.com.cn/blockchain/coin/2018-06-29/doc-iheqpwqy9102200.shtml
0.22400000000000003,0.46,0.29,0.27,0.26,0.25,11a78a1f0d2f20532202ce5735f33e38cfb5a695,http://tech.ifeng.com/a/20180622/45034364_0.shtml
0.132,0.44,0.36,0.27,0.11,0.09,4365144edf7e56b20c9bb50550f366f9d89f72ae,https://www.jiemian.com/article/2252265.html
0.14125000000000001,0.47000000000000003,0.25,0.19,0.15,0.08,6a063cbc391d19946281f61827a5c65ccebc025c,https://www.jiemian.com/article/2268006.html
0.24100000000000002,0.49,0.32,0.28,0.28,0.23,2123b5965102f3aa84664189ccd008e8210016d1,http://mobile2.itanzi.com/api2/a/922803?for=rss&rss=chouti
0.137,0.43,0.24,0.18,0.17,0.16,fc960a0244cac1be6404e9524a43045918352957,http://news.pedaily.cn/201806/432718.shtml
0.259,0.46,0.32,0.3,0.27,0.27,3af39222cb9bf0a0201e68bcc5fac9f8e2492002,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqrx8204402.shtml
0.13499999999999998,0.71,0.19,0.18,0.12,0.1,69dff98f139cb4d0656d1a27770453674e234272,https://www.feng.com/iPhone/news/2018-07-04/_697918.shtml
0.15500000000000003,0.34,0.29,0.25,0.2,0.13,TWGDU17715001003,http://i-d.vice.cn/read/photographs-of-icons-and-internet-strangers-wearing-leopard-print
0.12300000000000003,0.51,0.22,0.21,0.11,0.07,a74b388a1c03b156b9acaf7cf380788de9a058ce,http://wenshi.dzwww.com/xinwen/guoneixinwen/201807/t20180705_17572803.htm
0.15714285714285717,0.35000000000000003,0.23,0.2,0.18,0.08,M92QACPSYRG54,http://www.xinhuanet.com/2018-07/04/c_1123077284.htm
0.25800000000000006,0.62,0.44,0.35000000000000003,0.26,0.24,aafaa1e9104a221b65d0d4cb15a669d2a9fd7db9,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqry2102420.shtml
0.187,0.5,0.35000000000000003,0.27,0.21,0.17,2b5b2558ad973ea58b6e18c9bfd0c57e5ace26e1,https://mp.weixin.qq.com/s?__biz=MzA4OTQ3NTc0Nw==&mid=2649496076&idx=2&sn=a7cf59a4b0411a8ce07504755e31a21e&chksm=8802e5c0bf756cd6aa10c6a2107f95f94eb398c967222668f4d397eb2316b5b01450c8bb6712#rd
0.179,0.72,0.27,0.22,0.16,0.15,03631113b89d0c66e0e6cad7e09cce70c6220e09,http://news.ifeng.com/a/20180701/58953214_0.shtml
0.21800000000000003,0.6,0.38,0.36,0.27,0.18,aeace053,https://www.ettoday.net/news/20180704/1205320.htm?from=chouti_et_news
0.08700000000000001,0.32,0.17,0.17,0.13,0.06,0a25c09e5527be9277403f01e09260d16e5c7219,https://www.douban.com/doubanapp/dispatch?uri=/note/681004267/&dt_dapp=1
-100.0,,,,,,4KXNW18131031702,http://news.ifeng.com/a/20180626/58887222_0.shtml?_zbs_hao123_pic#p=1
0.1,0.5,0.29,0.16,0.12,0.08,bd271ad24c323f96701e8304ee85401e741c0009,https://wallstreetcn.com/articles/3350669
0.211,0.48,0.37,0.33,0.24,0.23,CB512EDER9,https://mp.weixin.qq.com/s/gYjoB2ZUJkGHlAXsvKqFqg
0.24900000000000003,0.53,0.49,0.25,0.23,0.23,2ebfea94c9adcd8518d70640e53f54488bc8ebe5,https://www.jiemian.com/article/2269225.html
0.21000000000000002,0.52,0.47000000000000003,0.37,0.25,0.19,bdc3b8fa89f08262d90f723003c32f4f8c5092b1,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-20/doc-ihefphqk5312691.shtml
-100.0,,,,,,c7c60999f25241f470c4ee0a62b96df311bfe1f3,https://www.miaopai.com/show/xQEVyntT~nGQPObUiW8Nrka8bPH7QtVqskGebQ__.htm
0.17099999999999999,0.41000000000000003,0.41000000000000003,0.18,0.17,0.17,a323bff29f42aeab201c09140cb47c0126e6dc24,https://asahichinese-j.com/society/11630930
0.185,0.64,0.37,0.3,0.19,0.16,640c564393f43e437fea627521b6495b438ecd3a,http://news.nen.com.cn/system/2018/06/29/020558411.shtml
0.13,0.19,0.07,,,,e706c32b2eb2dafd54dc1bc1deb78a3a37832e1d,http://tech.ifeng.com/a/20180622/45034860_0.shtml
0.16,0.39,0.35000000000000003,-0.05,-0.05,,P7C0218207013696,http://mobile2.itanzi.com/api2/a/929796?for=rss&rss=chouti
0.095,0.13,0.06,,,,6718420726fcec2d64b367fdcf54b71f94ad0f42,http://www.ifanr.com/1054293?utm_source=rss&utm_medium=rss&utm_campaign=
0.253,0.47000000000000003,0.43,0.36,0.32,0.26,GWY0217118001247,http://news.cri.cn/20180628/e45a5456-a92a-4861-8ad2-ad0d48b1c9db.html
0.06699999999999999,0.24,0.17,0.12,0.08,0.07,dfd49ded2de895dff22427c8f5e906d6b0caa393,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-01/doc-ihespqrx8150036.shtml
0.23399999999999999,0.43,0.28,0.27,0.26,0.22,79BQADR6DFBM4,http://ent.sina.com.cn/music/zy/2018-06-24/doc-iheirxye7940172.shtml
0.21900000000000003,0.5700000000000001,0.35000000000000003,0.29,0.26,0.17,WJX5T17707001562,http://news.163.com/18/0630/07/DLHIAC8T0001875P.html
